day,topic_id,tweet_lang,r_lv,r_ru,r_en
2018-06-03 00:00:00,LV006,lv,0.95,0.00,0.05
2018-06-03 00:00:00,LV006,lv,0.94,0.00,0.06
2018-06-03 00:00:00,LV006,lv,0.98,0.00,0.02
2018-06-03 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-03 00:00:00,LV006,lv,0.98,0.00,0.02
2018-06-03 00:00:00,LV006,lv,0.99,0.00,0.01
2018-06-03 00:00:00,LV006,lv,0.99,0.00,0.00
2018-06-03 00:00:00,LV006,lv,0.96,0.00,0.04
2018-06-03 00:00:00,LV006,lv,0.97,0.00,0.03
2018-06-03 00:00:00,LV006,lv,0.98,0.00,0.02
2018-06-03 00:00:00,LV006,lv,0.81,0.19,0.00
2018-06-04 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-04 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-04 00:00:00,LV006,lv,0.99,0.00,0.00
2018-06-04 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-04 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-05 00:00:00,LV006,en,0.00,0.00,1.00
2018-06-06 00:00:00,LV006,lv,0.96,0.00,0.04
2018-06-06 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-06 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-06 00:00:00,LV006,lv,0.96,0.00,0.04
2018-06-06 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-06 00:00:00,LV006,lv,0.09,0.90,0.00
2018-06-06 00:00:00,LV006,lv,0.99,0.00,0.01
2018-06-06 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-06 00:00:00,LV006,lv,0.94,0.00,0.06
2018-06-06 00:00:00,LV006,lv,0.97,0.00,0.03
2018-06-06 00:00:00,LV006,ru,0.01,0.99,0.00
2018-06-06 00:00:00,LV006,ru,0.00,0.98,0.02
2018-06-07 00:00:00,LV006,ru,0.00,1.00,0.00
2018-06-07 00:00:00,LV006,ru,0.00,1.00,0.00
2018-06-08 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-12 00:00:00,LV006,ru,0.00,1.00,0.00
2018-06-12 00:00:00,LV006,ru,0.00,1.00,0.00
2018-06-12 00:00:00,LV006,lv,0.98,0.00,0.02
2018-06-13 00:00:00,LV006,ru,0.00,1.00,0.00
2018-06-13 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-13 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-13 00:00:00,LV006,lv,0.99,0.00,0.01
2018-06-13 00:00:00,LV006,lv,0.99,0.01,0.01
2018-06-14 00:00:00,LV006,ru,0.00,1.00,0.00
2018-06-14 00:00:00,LV006,ru,0.00,1.00,0.00
2018-06-17 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-17 00:00:00,LV006,lv,0.99,0.00,0.01
2018-06-19 00:00:00,LV006,lv,0.98,0.00,0.02
2018-06-22 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-23 00:00:00,LV006,ru,0.00,0.97,0.03
2018-06-24 00:00:00,LV006,ru,0.01,0.99,0.00
2018-06-26 00:00:00,LV006,lv,1.00,0.00,0.00
2018-06-26 00:00:00,LV006,ru,0.00,1.00,0.00
2017-04-17 00:00:00,LV007,ru,0.00,1.00,0.00
2017-04-18 00:00:00,LV007,lv,0.97,0.00,0.03
2017-04-19 00:00:00,LV007,lv,0.99,0.00,0.00
2017-04-19 00:00:00,LV007,lv,0.97,0.01,0.02
2017-04-19 00:00:00,LV007,lv,0.97,0.00,0.03
2017-04-19 00:00:00,LV007,lv,0.97,0.00,0.03
2017-04-20 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-21 00:00:00,LV007,lv,0.87,0.00,0.13
2017-04-21 00:00:00,LV007,lv,0.94,0.00,0.06
2017-04-21 00:00:00,LV007,lv,0.99,0.00,0.00
2017-04-21 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-21 00:00:00,LV007,lv,0.97,0.00,0.03
2017-04-21 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-21 00:00:00,LV007,lv,0.97,0.00,0.03
2017-04-21 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-22 00:00:00,LV007,lv,0.82,0.00,0.18
2017-04-22 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-23 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-24 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-24 00:00:00,LV007,lv,0.90,0.00,0.10
2017-04-24 00:00:00,LV007,lv,0.97,0.00,0.03
2017-04-24 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-24 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-24 00:00:00,LV007,lv,0.99,0.00,0.01
2017-04-24 00:00:00,LV007,lv,0.87,0.00,0.13
2017-04-24 00:00:00,LV007,lv,0.97,0.00,0.03
2017-04-24 00:00:00,LV007,lv,0.89,0.01,0.10
2017-04-24 00:00:00,LV007,lv,0.99,0.00,0.01
2017-04-24 00:00:00,LV007,lv,0.99,0.00,0.01
2017-04-24 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-24 00:00:00,LV007,lv,0.84,0.00,0.16
2017-04-24 00:00:00,LV007,lv,0.97,0.00,0.03
2017-04-25 00:00:00,LV007,lv,0.82,0.00,0.18
2017-04-25 00:00:00,LV007,lv,0.99,0.00,0.01
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,0.94,0.00,0.06
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,0.99,0.00,0.00
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,0.97,0.00,0.03
2017-04-25 00:00:00,LV007,lv,0.86,0.05,0.09
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,0.98,0.00,0.01
2017-04-25 00:00:00,LV007,lv,0.99,0.00,0.01
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-25 00:00:00,LV007,lv,0.99,0.00,0.01
2017-04-25 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-26 00:00:00,LV007,lv,0.90,0.00,0.10
2017-04-26 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-26 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-26 00:00:00,LV007,lv,0.70,0.30,0.00
2017-04-26 00:00:00,LV007,lv,0.70,0.30,0.00
2017-04-26 00:00:00,LV007,lv,0.98,0.00,0.02
2017-04-26 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-26 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-26 00:00:00,LV007,lv,0.99,0.00,0.01
2017-04-26 00:00:00,LV007,lv,0.99,0.00,0.01
2017-04-26 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-26 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-26 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-27 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-27 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-27 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-27 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-27 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-27 00:00:00,LV007,lv,0.90,0.00,0.10
2017-04-27 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-27 00:00:00,LV007,lv,0.98,0.01,0.01
2017-04-27 00:00:00,LV007,lv,0.94,0.00,0.06
2017-04-27 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-27 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-27 00:00:00,LV007,lv,0.97,0.00,0.03
2017-04-27 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-28 00:00:00,LV007,lv,0.97,0.00,0.03
2017-04-28 00:00:00,LV007,lv,0.99,0.00,0.01
2017-04-28 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-28 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-28 00:00:00,LV007,lv,0.90,0.00,0.10
2017-04-28 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-28 00:00:00,LV007,lv,0.99,0.00,0.00
2017-04-28 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-28 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-28 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-28 00:00:00,LV007,lv,0.99,0.00,0.01
2017-04-28 00:00:00,LV007,lv,0.97,0.00,0.03
2017-04-28 00:00:00,LV007,lv,0.87,0.00,0.13
2017-04-28 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-28 00:00:00,LV007,lv,0.70,0.30,0.00
2017-04-28 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-28 00:00:00,LV007,lv,0.99,0.00,0.01
2017-04-28 00:00:00,LV007,lv,0.98,0.00,0.02
2017-04-28 00:00:00,LV007,lv,0.93,0.00,0.07
2017-04-28 00:00:00,LV007,lv,0.94,0.00,0.06
2017-04-29 00:00:00,LV007,lv,0.89,0.00,0.11
2017-04-29 00:00:00,LV007,lv,0.96,0.00,0.04
2017-04-29 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-29 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-30 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-30 00:00:00,LV007,lv,1.00,0.00,0.00
2017-04-30 00:00:00,LV007,ru,0.01,0.98,0.01
2017-05-01 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-01 00:00:00,LV007,lv,0.90,0.00,0.10
2017-05-01 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-01 00:00:00,LV007,lv,0.96,0.00,0.04
2017-05-01 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-01 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-01 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-01 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-01 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-01 00:00:00,LV007,lv,0.97,0.00,0.03
2017-05-01 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-01 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-02 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,0.70,0.30,0.00
2017-05-02 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,0.96,0.00,0.04
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,0.91,0.08,0.01
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,0.97,0.00,0.03
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-02 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,ru,0.00,0.98,0.02
2017-05-03 00:00:00,LV007,lv,0.92,0.00,0.08
2017-05-03 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,ru,0.00,1.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-03 00:00:00,LV007,lv,0.70,0.30,0.00
2017-05-03 00:00:00,LV007,lv,0.70,0.30,0.00
2017-05-03 00:00:00,LV007,lv,0.99,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.94,0.00,0.06
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.94,0.00,0.06
2017-05-03 00:00:00,LV007,lv,0.99,0.01,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.86,0.05,0.09
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,ru,0.00,0.98,0.02
2017-05-03 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-03 00:00:00,LV007,lv,0.86,0.00,0.14
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.87,0.00,0.13
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-03 00:00:00,LV007,lv,0.89,0.06,0.06
2017-05-03 00:00:00,LV007,lv,0.82,0.00,0.18
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.54,0.00,0.46
2017-05-03 00:00:00,LV007,lv,0.82,0.00,0.18
2017-05-03 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.24,0.00,0.76
2017-05-03 00:00:00,LV007,lv,0.82,0.01,0.17
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-03 00:00:00,LV007,lv,0.89,0.01,0.10
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.81,0.00,0.19
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.90,0.01,0.08
2017-05-03 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.97,0.00,0.03
2017-05-03 00:00:00,LV007,lv,0.98,0.01,0.01
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.23,0.01,0.76
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.91,0.08,0.01
2017-05-03 00:00:00,LV007,lv,0.91,0.08,0.01
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.91,0.00,0.09
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-03 00:00:00,LV007,lv,0.95,0.00,0.05
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-03 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.94,0.00,0.06
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.99,0.01,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.93,0.00,0.07
2017-05-04 00:00:00,LV007,lv,0.91,0.01,0.08
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.82,0.00,0.18
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.97,0.00,0.03
2017-05-04 00:00:00,LV007,lv,0.92,0.00,0.08
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,ru,0.01,0.98,0.01
2017-05-04 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,0.98,0.00,0.01
2017-05-04 00:00:00,LV007,lv,0.44,0.00,0.56
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.90,0.03,0.07
2017-05-04 00:00:00,LV007,lv,0.97,0.00,0.03
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,0.97,0.00,0.03
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.63,0.30,0.08
2017-05-04 00:00:00,LV007,lv,0.96,0.00,0.03
2017-05-04 00:00:00,LV007,lv,0.92,0.00,0.08
2017-05-04 00:00:00,LV007,lv,0.92,0.00,0.08
2017-05-04 00:00:00,LV007,lv,0.98,0.01,0.01
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.92,0.00,0.08
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.78,0.00,0.22
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.96,0.00,0.04
2017-05-04 00:00:00,LV007,lv,0.91,0.00,0.09
2017-05-04 00:00:00,LV007,lv,0.95,0.00,0.05
2017-05-04 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,0.90,0.00,0.10
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.91,0.08,0.01
2017-05-04 00:00:00,LV007,lv,0.17,0.02,0.81
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,0.97,0.00,0.03
2017-05-04 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.99,0.01,0.00
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.97,0.00,0.03
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,0.94,0.00,0.06
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,0.96,0.00,0.04
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.90,0.00,0.10
2017-05-04 00:00:00,LV007,lv,0.29,0.00,0.71
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.84,0.00,0.16
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,0.30,0.00,0.70
2017-05-04 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.89,0.00,0.11
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.73,0.00,0.26
2017-05-04 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.93,0.00,0.08
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.90,0.00,0.10
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.96,0.00,0.04
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.90,0.00,0.10
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.95,0.00,0.05
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.99,0.00,0.01
2017-05-04 00:00:00,LV007,lv,0.36,0.00,0.64
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,0.85,0.00,0.15
2017-05-04 00:00:00,LV007,lv,0.80,0.00,0.20
2017-05-04 00:00:00,LV007,lv,0.98,0.00,0.02
2017-05-04 00:00:00,LV007,lv,0.90,0.00,0.10
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,ru,0.00,1.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
2017-05-04 00:00:00,LV007,lv,1.00,0.00,0.00
